merit_mean,merit_max,not_frac,nand_frac,and_frac,ornot_frac,andnot_frac,or_frac,nor_frac,xor_frac,equ_frac,true_frac,false_frac,is_frac,dominant_genome
1.08584,2,0,0,0,0,0,0,0,0,0,0.0171674,0.0901288,0.0858369,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.1,2,0,0,0,0,0,0,0,0,0,0.0166667,0.0916667,0.1,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.09959,2,0,0,0,0,0,0,0,0,0,0.0165975,0.0954357,0.0995851,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.10121,2,0,0,0,0,0,0,0,0,0,0.0161943,0.0931174,0.101215,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.09881,2,0,0,0,0,0,0,0,0,0,0.0158103,0.0948617,0.0988142,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.1,2,0,0,0,0,0,0,0,0,0,0.0192308,0.0961538,0.1,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.09886,2,0,0,0,0,0,0,0,0,0,0.0190114,0.095057,0.0988593,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.1,2,0,0,0,0,0,0,0,0,0,0.0259259,0.0925926,0.1,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.09712,2,0,0,0,0,0,0,0,0,0,0.0251799,0.0935252,0.0971223,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.10105,2,0,0,0,0,0,0,0,0,0,0.0278746,0.10453,0.101045,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.1069,2,0,0,0,0,0,0,0,0,0,0.0275862,0.106897,0.106897,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.10473,2,0,0,0,0,0,0,0,0,0,0.027027,0.10473,0.10473,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.10299,2,0,0,0,0,0,0,0,0,0,0.0265781,0.10299,0.10299,"[109]wcccfcchcccecaasaaaaaauaaaaaaaaaacaakaaaaaaaaaaaaaamwaaaaaaaaaaaaaaaaaaaamxaaaanbaaaaaaaaazuaaaaaaajaaaaaaaaa"
1.30293,64,0.00325733,0.00325733,0,0,0,0,0,0,0,0.0260586,0.104235,0.100977,"[109]ocpscchgcgcccaaaartaaaadaaayxaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaabaaaaaayaaaaaaapaaataaaaaaaayaaaaaaaaaaaaeaaaaaa"
1.3038,64,0.00316456,0.00316456,0,0,0,0,0,0,0,0.0316456,0.110759,0.107595,"[109]ocpscchgcgcccaaaartaaaadaaayxaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaabaaaaaayaaaaaaapaaataaaaaaaayaaaaaaaaaaaaeaaaaaa"
1.30031,64,0.00309598,0.00309598,0,0,0,0,0,0,0,0.0309598,0.117647,0.108359,"[109]ocpscchgcgcccaaaartaaaadaaayxaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaabaaaaaayaaaaaaapaaataaaaaaaayaaaaaaaaaaaaeaaaaaa"
1.29394,64,0.0030303,0.0030303,0,0,0,0,0,0,0,0.030303,0.121212,0.106061,"[109]ocpscchgcgcccaaaartaaaadaaayxaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaabaaaaaayaaaaaaapaaataaaaaaaayaaaaaaaaaaaaeaaaaaa"
1.28909,64,0.00294985,0.00294985,0,0,0,0,0,0,0,0.0294985,0.117994,0.106195,"[109]occcdcchccdcccaaacaaaaaaaaaaaaaaaaaaajataaamaaaqaaaaaxaaaaaaaaaaaokgaaaxaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaa"
1.28161,64,0.00287356,0.00287356,0,0,0,0,0,0,0,0.0316092,0.117816,0.103448,"[109]occcdcchccdcccaaacaaaaaaaaaaaaaaaaaaajataaamaaaqaaaaaxaaaaaaaaaaaokgaaaxaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaa"
1.28205,64,0.002849,0.002849,0,0,0,0,0,0,0,0.034188,0.116809,0.105413,"[109]occcdcchccdcccaaacaaaaaaaaaaaaaaaaaaajataaamaaaqaaaaaxaaaaaaaaaaaokgaaaxaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaa"
1.27747,64,0.00274725,0.00274725,0,0,0,0,0,0,0,0.0384615,0.118132,0.107143,"[109]occcdcchccdcccaaacaaaaaaaaaaaaaaaaaaajataaamaaaqaaaaaxaaaaaaaaaaaokgaaaxaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaa"
1.2754,64,0.0026738,0.0026738,0,0,0,0,0,0,0,0.0374332,0.117647,0.109626,"[109]occcdcchccdcccaaacaaaaaaaaaaaaaaaaaaajataaamaaaqaaaaaxaaaaaaaaaaaokgaaaxaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaa"
1.26893,64,0.00261097,0.00261097,0,0,0,0,0,0,0,0.0365535,0.122715,0.10705,"[109]occcdcchccdcccaaacaaaaaaaaaaaaaaaaaaajataaamaaaqaaaaaxaaaaaaaaaaaokgaaaxaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaa"
1.26142,64,0.00253807,0.00253807,0,0,0,0,0,0,0,0.0431472,0.124365,0.104061,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.26566,64,0.00250627,0.00250627,0,0,0,0,0,0,0,0.0451128,0.125313,0.110276,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.2629,64,0.002457,0.002457,0,0,0,0,0,0,0,0.044226,0.12285,0.110565,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.25952,64,0.00238095,0.00238095,0,0,0,0,0,0,0,0.0428571,0.12381,0.111905,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.25463,64,0.00231481,0.00231481,0,0,0,0,0,0,0,0.0416667,0.125,0.111111,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.2574,64,0.0022779,0.0022779,0,0,0,0,0,0,0,0.0410023,0.127563,0.116173,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.2539,64,0.00222717,0.00222717,0,0,0,0,0,0,0,0.0400891,0.126949,0.115813,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.24892,64,0.0021645,0.0021645,0,0,0,0,0,0,0,0.038961,0.127706,0.114719,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.24416,64,0.00212314,0.00212314,0,0,0,0,0,0,0,0.0382166,0.125265,0.112527,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.23859,64,0.00207469,0.00207469,0,0,0,0,0,0,0,0.0373444,0.122407,0.109959,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.23878,64,0.00204082,0.00204082,0,0,0,0,0,0,0,0.0387755,0.120408,0.112245,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.23553,64,0.00199601,0.00199601,0,0,0,0,0,0,0,0.0399202,0.11976,0.111776,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.23047,64,0.00195312,0.00195312,0,0,0,0,0,0,0,0.0390625,0.119141,0.109375,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.22476,64,0.00190476,0.00190476,0,0,0,0,0,0,0,0.0380952,0.12,0.106667,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.22263,64,0.00185529,0.00185529,0,0,0,0,0,0,0,0.038961,0.118738,0.107607,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.21881,64,0.00180832,0.00180832,0,0,0,0,0,0,0,0.0379747,0.122966,0.106691,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.21517,64,0.00176367,0.00176367,0,0,0,0,0,0,0,0.042328,0.119929,0.10582,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.20926,64,0.00171527,0.00171527,0,0,0,0,0,0,0,0.0445969,0.120069,0.102916,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.20701,64,0.00166945,0.00166945,0,0,0,0,0,0,0,0.048414,0.1202,0.103506,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.20656,64,0.00163934,0.00163934,0,0,0,0,0,0,0,0.047541,0.121311,0.104918,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.20225,64,0.00160514,0.00160514,0,0,0,0,0,0,0,0.046549,0.120385,0.102729,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.19843,64,0.0015748,0.0015748,0,0,0,0,0,0,0,0.0472441,0.119685,0.100787,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.19237,64,0.00152672,0.00152672,0,0,0,0,0,0,0,0.048855,0.119084,0.0977099,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.19288,64,0.00148368,0.00148368,0,0,0,0,0,0,0,0.0504451,0.121662,0.10089,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.18923,64,0.0014556,0.0014556,0,0,0,0,0,0,0,0.0494905,0.11936,0.0989811,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.18661,64,0.0014245,0.0014245,0,0,0,0,0,0,0,0.0498575,0.119658,0.0982906,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.18472,64,0.00138889,0.00138889,0,0,0,0,0,0,0,0.0541667,0.118056,0.0986111,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.18145,64,0.00136426,0.00136426,0,0,0,0,0,0,0,0.0545703,0.117326,0.0968622,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.18048,64,0.0013369,0.0013369,0,0,0,0,0,0,0,0.0534759,0.11631,0.0975936,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.17815,64,0.00130039,0.00130039,0,0,0,0,0,0,0,0.0559168,0.118336,0.0975293,"[106]wcccocqhcccelaaaacaaahdaaaaaaaaacaavaxaaaaaaaaaaaaaagaaaaasaaaaaaaaaaaaaaaaraaaaaaaaaaaaaaaaaanaaaayoaaaaa"
1.17812,64,0.00127226,0.00127226,0,0,0,0,0,0,0,0.0572519,0.117048,0.0992366,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.17494,64,0.00124069,0.00124069,0,0,0,0,0,0,0,0.057072,0.115385,0.0980149,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.1715,64,0.00120773,0.00120773,0,0,0,0,0,0,0,0.0567633,0.113527,0.0966184,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.16843,64,0.00117786,0.00117786,0,0,0,0,0,0,0,0.0565371,0.117786,0.0954064,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.1686,64,0.00116279,0.00116279,0,0,0,0,0,0,0,0.055814,0.117442,0.0965116,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.16611,64,0.00112233,0.00112233,0,0,0,0,0,0,0,0.0561167,0.117845,0.0965208,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.16667,64,0.00109649,0.00109649,0,0,0,0,0,0,0,0.0548246,0.121711,0.0986842,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.16469,64,0.00107643,0.00107643,0,0,0,0,0,0,0,0.0548977,0.121636,0.0979548,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.16176,64,0.00105042,0.00105042,0,0,0,0,0,0,0,0.0567227,0.122899,0.0966387,"[106]oiccscshcdcccaaaaaaaadaaaaanaaaaqaaaaaaaaadaaaaaaaaawaaaaaaaalaaaylaaaaaaaaaaaaaaaaoaaapgaaraaaaaaaaacaaaa"
1.15844,64,0.00102881,0.00102881,0,0,0,0,0,0,0,0.0565844,0.121399,0.0946502,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.15446,64,0.00100301,0.00100301,0,0,0,0,0,0,0,0.0561685,0.119358,0.0922768,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.15619,64,0.000982318,0.000982318,0,0,0,0,0,0,0,0.0559921,0.119843,0.0952849,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.1512,64,0.000956938,0.000956938,0,0,0,0,0,0,0,0.0583732,0.119617,0.091866,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.15219,64,0.000933707,0.000933707,0,0,0,0,0,0,0,0.0578898,0.120448,0.0943044,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.15018,64,0.000915751,0.000915751,0,0,0,0,0,0,0,0.0567766,0.119963,0.0934066,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14667,64,0.000888889,0.000888889,0,0,0,0,0,0,0,0.0568889,0.118222,0.0915556,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14609,64,0.000869565,0.000869565,0,0,0,0,0,0,0,0.0556522,0.116522,0.0921739,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14468,64,0.000851064,0.000851064,0,0,0,0,0,0,0,0.0553191,0.117447,0.0919149,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14333,64,0.000833333,0.000833333,0,0,0,0,0,0,0,0.0541667,0.120833,0.0916667,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14135,64,0.000812348,0.000812348,0,0,0,0,0,0,0,0.0519903,0.118603,0.0909829,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14105,64,0.000792393,0.000792393,0,0,0,0,0,0,0,0.0546751,0.118859,0.0919176,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.13788,64,0.000774593,0.000774593,0,0,0,0,0,0,0,0.0549961,0.117738,0.0898528,"[7]vtxruxa"
1.13733,64,0.000758725,0.000758725,0,0,0,0,0,0,0,0.0538695,0.118361,0.0902883,"[7]vtxruxa"
1.13589,64,0.000738552,0.000738552,0,0,0,0,0,0,0,0.0531758,0.114476,0.0901034,"[7]vtxruxa"
1.13584,64,0.000722543,0.000722543,0,0,0,0,0,0,0,0.0520231,0.115607,0.0910405,"[7]vtxruxa"
1.13352,64,0.000710227,0.000710227,0,0,0,0,0,0,0,0.0518466,0.117188,0.0894886,"[7]vtxruxa"
1.13269,64,0.000691085,0.000691085,0,0,0,0,0,0,0,0.0539046,0.116793,0.0898411,"[7]vtxruxa"
1.13005,64,0.000673854,0.000673854,0,0,0,0,0,0,0,0.0545822,0.117251,0.0882749,"[7]vtxruxa"
1.12797,64,0.000659631,0.000659631,0,0,0,0,0,0,0,0.0547493,0.117414,0.0870712,"[7]vtxruxa"
1.12532,64,0.000645995,0.000645995,0,0,0,0,0,0,0,0.0542636,0.116279,0.0852713,"[7]vtxruxa"
1.12343,64,0.000629723,0.000629723,0,0,0,0,0,0,0,0.0535264,0.11461,0.0843829,"[7]vtxruxa"
1.12299,64,0.000618047,0.000618047,0,0,0,0,0,0,0,0.0550062,0.115575,0.0846724,"[7]vtxruxa"
1.12192,64,0.000600601,0.000600601,0,0,0,0,0,0,0,0.0552553,0.115916,0.0846847,"[7]vtxruxa"
1.12148,64,0.000586854,0.000586854,0,0,0,0,0,0,0,0.0551643,0.115023,0.0850939,"[7]vtxruxa"
1.11913,64,0.000572738,0.000572738,0,0,0,0,0,0,0,0.0549828,0.11512,0.0836197,"[7]vtxruxa"
1.1183,64,0.000558036,0.000558036,0,0,0,0,0,0,0,0.0546875,0.116071,0.0837054,"[7]vtxruxa"
1.1197,64,0.00108814,0.00054407,0,0,0,0,0,0,0,0.054951,0.116431,0.0843308,"[7]vtxruxa"
1.12186,64,0.00106895,0.000534474,0,0,0,0,0,0,0,0.0555852,0.118119,0.0871192,"[7]vtxruxa"
1.12343,64,0.00104603,0.000523013,0,0,0,0,0,0,0,0.0554393,0.118724,0.0878661,"[7]vtxruxa"
1.12442,64,0.00102407,0.000512033,0,0,0,0,0,0,0,0.0552995,0.11828,0.0896057,"[7]vtxruxa"
1.12319,64,0.000997506,0.000498753,0,0,0,0,0,0,0,0.0553616,0.118204,0.0892768,"[7]vtxruxa"
1.12366,64,0.00097371,0.000486855,0,0,0,0,0,0,0,0.0555015,0.118793,0.090555,"[7]vtxruxa"
1.1212,64,0.00095057,0.000475285,0,0,0,0,0,0,0,0.0556084,0.117871,0.0888783,"[7]vtxruxa"
1.12232,64,0.000933707,0.000466853,0,0,0,0,0,0,0,0.0578898,0.118581,0.0905696,"[7]vtxruxa"
1.11976,64,0.000910747,0.000455373,0,0,0,0,0,0,0,0.0569217,0.118852,0.0887978,"[7]vtxruxa"
1.11968,64,0.000886525,0.000443262,0,0,0,0,0,0,0,0.0589539,0.118794,0.089539,"[7]vtxruxa"
1.11957,64,0.000869565,0.000434783,0,0,0,0,0,0,0,0.0578261,0.12,0.09,"[7]vtxruxa"
1.11895,64,0.000849618,0.000424809,0,0,0,0,0,0,0,0.0581988,0.119371,0.0900595,"[7]vtxruxa"
1.11585,64,0.000827472,0.000413736,0,0,0,0,0,0,0,0.0583368,0.119156,0.087712,"[7]vtxruxa"
1.11624,64,0.000810045,0.000405022,0,0,0,0,0,0,0,0.0591333,0.120292,0.0886999,"[7]vtxruxa"
1.11591,64,0.000799361,0.00039968,0,0,0,0,0,0,0,0.0591527,0.121503,0.088729,"[7]vtxruxa"
1.11671,64,0.00078064,0.00039032,0,0,0,0,0,0,0,0.0593286,0.118657,0.0901639,"[7]vtxruxa"
1.11581,64,0.000761905,0.000380952,0,0,0,0,0,0,0,0.0586667,0.117714,0.0899048,"[7]vtxruxa"
1.11363,64,0.000742666,0.000371333,0,0,0,0,0,0,0,0.0586706,0.118084,0.0883773,"[7]vtxruxa"
1.11341,64,0.000724638,0.000362319,0,0,0,0,0,0,0,0.0586957,0.117754,0.0887681,"[7]vtxruxa"
1.11335,64,0.000708466,0.000354233,0,0,0,0,0,0,0,0.0595112,0.116897,0.0892667,"[7]vtxruxa"
1.1135,64,0.000694203,0.000347102,0,0,0,0,0,0,0,0.0607428,0.118709,0.0898993,"[7]vtxruxa"
1.1119,64,0.000680272,0.000340136,0,0,0,0,0,0,0,0.0619048,0.118707,0.0887755,"[7]vtxruxa"
1.11237,64,0.000666889,0.000333444,0,0,0,0,0,0,0,0.0626876,0.120373,0.0896966,"[7]vtxruxa"
1.11292,64,0.00065083,0.000325415,0,0,0,0,0,0,0,0.0628051,0.120404,0.0907908,"[7]vtxruxa"
1.1133,64,0.000634719,0.00031736,0,0,0,0,0,0,0,0.0628372,0.120914,0.0917169,"[7]vtxruxa"
1.11263,64,0.000622278,0.000311139,0,0,0,0,0,0,0,0.06285,0.121344,0.0914748,"[7]vtxruxa"
1.11047,64,0.00060698,0.00030349,0,0,0,0,0,0,0,0.0631259,0.119879,0.0898331,"[7]vtxruxa"
1.11247,64,0.000596659,0.000298329,0,0,0,0,0,0,0,0.0632458,0.120227,0.0921838,"[7]vtxruxa"
1.11238,64,0.000583771,0.000291886,0,0,0,0,0,0,0,0.0642148,0.120549,0.0925277,"[7]vtxruxa"
1.11269,64,0.000567698,0.000567698,0,0,0,0,0,0,0,0.0641499,0.120636,0.0913994,"[7]vtxruxa"
1.1113,64,0.000556483,0.000556483,0,0,0,0,0,0,0,0.0648303,0.122148,0.0904285,"[7]vtxruxa"
1.11018,64,0.000541419,0.000541419,0,0,0,0,0,0,0,0.0652409,0.12209,0.0898755,"[7]vtxruxa"
1.10964,64,0.000530926,0.000530926,0,0,0,0,0,0,0,0.0666313,0.122379,0.0897266,"[7]vtxruxa"
